#SOCIAL
OthersNoArg $n is in obvious need of singing lessons as $m begins to croak out a song!   ~
CharFound   You begin croaking out the song "Row Row Row Your Boat" to $N. Hmmm.~
OthersFound $n begins to croak to $N. You realize that $m is attempting to sing "Row Row Row Your Boat". Ick.~
VictFound   $n looks at you and begins to croak out a song. Ugh!~
CharAuto    You hum to yourself.~
OthersAuto  $n begins to croak to $mself.~
End

#SOCIAL
Name        croon~
CharNoArg   You croon out a tune to everyone in the room.~
OthersNoArg $n croons out a tune to everyone in the room.~
CharFound   You croon out a tune to $N.~
OthersFound $n croons out a tune to $N.~
VictFound   $n croons out a tune to you.~
End

#SOCIAL
Name        cruel~
CharNoArg   You make a face so cruel that everyone takes a step back in fear!~
OthersNoArg $n makes a face so cruel that everyone takes a step back in fear!~
CharFound   You give $N a look so cruel that $E fears for $S life!~
OthersFound $n gives $N a look so cruel that $E fears for $S life!~
VictFound   $n gives you a look so cruel that you fear for your life!~
End

#SOCIAL
Name        crush~
CharNoArg   You squint and hold two fingers up, saying 'I'm crushing your heads!'~
OthersNoArg $n squints and holds two fingers up, saying 'I'm crushing your heads!'~
CharFound   You hold two fingers up at $M and say, 'I'm crushing your head!'~
OthersFound $n holds two fingers up at $N and says, 'I'm crushing your head!'~
VictFound   $n holds two fingers up at you and says, 'I'm crushing your head!'~
CharAuto    You crush yourself.  YEEEEOOOUUUUCH!~
OthersAuto  $n crushes $mself into the ground.  OUCH!~
End

#SOCIAL
Name        cry~
CharNoArg   Waaaaah!!~
OthersNoArg $n bursts into tears.~
CharFound   You cry on $S shoulder.~
OthersFound $n cries on $N's shoulder.~
VictFound   $n cries on your shoulder.~
CharAuto    You cry to yourself.~
OthersAuto  $n sobs quietly to $mself.~
End

#SOCIAL
Name        cuddle~
CharNoArg   Whom do you feel like cuddling today?~
OthersNoArg $n looks like $e needs someone to cuddle.~
CharFound   You cuddle $M.~
OthersFound $n cuddles $N.~
VictFound   $n cuddles you.~
CharAuto    You must feel very cuddly indeed.~
OthersAuto  $n cuddles up to $s shadow.  What a sorry sight.~
End

#SOCIAL
Name        curse~
CharNoArg   You curse several choice expletives that dirty the air with foul language!~
OthersNoArg $n swears using several choice expletives that dirty the air with foul language!~
CharFound   You curse and swear at $M.~
OthersFound $n curses and swears at $N.~
VictFound   $n curses and swears at you!  Where are $s manners?~
CharAuto    You curse your own stupidity.~
OthersAuto  $n starts swearing at $mself.  Why don't you help?~
End

#SOCIAL
Name        curtsey~
CharNoArg   You curtsey to your audience.~
OthersNoArg $n curtseys gracefully.~
CharFound   You curtsey to $M.~
OthersFound $n curtseys gracefully to $N.~
VictFound   $n curtseys gracefully for you.~
CharAuto    You curtsey to your audience (yourself).~
OthersAuto  $n curtseys to $mself, since no one is paying attention to $m.~
End

#SOCIAL
Name        cute~
CharNoArg   You are so darned cute you announce it to the world!~
OthersNoArg $n thinks they are so darned cute, but we know otherwise, don't we.~
CharFound   You look at $N and wish $E was as cute as you.~
OthersFound $n looks at $N and wishes $E was as cute as $s.~
VictFound   $n looks at you and wishes you were as cute as they are.~
End

#SOCIAL
Name        dance~
CharNoArg   Feels silly, doesn't it?~
OthersNoArg $n tries to break dance, but nearly breaks $s neck!~
CharFound   You sweep $M into a romantic waltz.~
OthersFound $n sweeps $N into a romantic waltz.~
VictFound   $n sweeps you into a romantic waltz.~
CharAuto    You skip and dance around by yourself.~
OthersAuto  $n dances a pas-de-une.~
End

#SOCIAL
Name        dazzle~
CharNoArg   You dazzling flirt you. No one can resist this smile.~
OthersNoArg Dazzling is the only word to describe $n's smile.~
CharFound   You attempt to dazzle $N as you flash $M a huge smile and stand straight.~
OthersFound A flash of white nearly blinds you as $n smiles. ~
VictFound   $n has the most amazing teeth , you think as $e flashes you an incredible smile.~
CharAuto    If you can't kill them, perhaps this dazzling smile will work?~
OthersAuto  $n dazzles everyone with $s smile.~
End

#SOCIAL
Name        diq~
CharNoArg   You ask, 'Does it quack?' but no one is listening.~
OthersNoArg $n ponders aloud, 'Does it quack?'~
CharFound   You ask $N, 'Does it quack?'~
OthersFound $n asks $N, 'Does it quack?'~
VictFound   $n asks you, 'Does it quack?'~
CharAuto    You ask yourself, 'Quack it does?' BAH! Messed up already. DRINK!!~
OthersAuto  $n asks $sself, 'Quack it does?' $n grumbles and throws back another shot.~
End

#SOCIAL
Name        disembark~
CharNoArg   You attempt to disembark a ship...~
OthersNoArg $n attempts to disembark a ship...~
End

#SOCIAL
Name        dive~
CharNoArg   You dive into the fray.~
OthersNoArg $n dives into the fray?~
CharFound   You dive behind $M and hide.~
OthersFound $n dives behind $N and hides.~
VictFound   $n dives behind you and hides.~
CharAuto    You take a dive.~
OthersAuto  $n takes a dive.~
End

#SOCIAL
Name        dizzy~
CharNoArg   You are so dizzy from all this chatter.~
OthersNoArg $n spins twice and hits the ground, dizzy from all this chatter.~
CharFound   You are dizzy from all of $N's chatter.~
OthersFound $n spins twice and hits the ground, dizzy from all $N's chatter.~
VictFound   $n spins twice and hits the ground, dizzy from all your chatter.~
CharAuto    You are dizzy from lack of air.  Don't talk so much!~
OthersAuto  $n spins twice and falls to the ground from lack of air.~
End

#SOCIAL
Name        doh~
CharNoArg   You slap your forehead and say '"DOH!"~
OthersNoArg $n slaps $mself on the head and yells, "DOH!"~
CharFound   You backhand $N's forehead and say, "DOH!."~
OthersFound $n slaps $N on the head and says, "DOH!".~
VictFound   $n looks at you with disdain before slapping your forehead and saying, "DOH!"~
CharAuto    Slapping your forehead, you yell "DOH!" at yourself.~
OthersAuto  $n keeps hitting $mself in the head and uttering, "Doh!"~
End

#SOCIAL
Name        douse~
CharNoArg   Douse who?~
OthersNoArg $n mutters something about the heat and pours cold water over $mself.  Great, now there's a a large puddle of water near you.~
CharFound   You slowly and methodically dump a bucket of ice over $N~
OthersFound Smirking, $n pours ice water on $N!  That should cool $M off!~
VictFound   $n has doused you with ice water. That should calm you.~
CharAuto    Did dousing yourself with ice water cool you off? ~
OthersAuto  Complaining of the heat, $n pours cold water over $s head.~
End

#SOCIAL
Name        doze~
CharNoArg   Your chin drops to your chest as you suddenly get dozy.~
OthersNoArg $n's eyes get heavy as $s head drops in a sudden doze.~
CharFound   You weave your hands in a hypnotic pattern trying to make $N sleepy.~
OthersFound $n weaves $s hands in a hypnotic pattern, attempting to put $N to sleep.~
VictFound   $n weaves $s hands in a hypnotic pattern. You start to feel dozy.~
CharAuto    You weave your hands in an odd pattern, suddenly finding yourself dozing off.~
OthersAuto  $n weaves $s hands in an odd pattern, looking surprized to be dozing off.~
End

#SOCIAL
Name        dratz~
CharNoArg   Dratz! Your most dastardly deed foiled by a goodie-two-shoes!~
OthersNoArg $n says "Dratz!  Another plan foiled!"~
CharFound   Dratz!  Must $N always be good?~
OthersFound $n curses as $N spoils another dastardly plot of $s.~
VictFound   $n curses at you for spoiling another one of $s dastardly plots.~
CharAuto    Oh yes, one day you WILL take over the world.~
OthersAuto  $n is plotting another scheme to take over the world.~
End

#SOCIAL
Name        drool~
CharNoArg   You drool on yourself.~
OthersNoArg $n drools on $mself.~
CharFound   You drool all over $N.~
OthersFound $n drools all over $N.~
VictFound   $n drools all over you.~
CharAuto    You drool on yourself.~
OthersAuto  $n drools on $mself.~
End

#SOCIAL
Name        duck~
CharNoArg   Whew!  That was close!~
OthersNoArg $n is narrowly missed by a low-flying dragon.~
CharFound   You duck behind $M.  Whew!  That was close!~
OthersFound $n ducks behind $N to avoid the fray.~
VictFound   $n ducks behind you to avoid the fray.~
CharAuto    You duck behind yourself.  Oww that hurts!~
OthersAuto  $n tries to duck behind $mself.  $n needs help getting untied now.~
End

#SOCIAL
Name        eek~
CharNoArg   Visions of rabid rodents invade your thoughts and cause you to Eeeeeeeek loudly!~
OthersNoArg $n screams, "EEeeeeeek Rabid Rodent, Rabid Rodent!", and runs past you in fear.~
CharFound   Oh no! $N the rabid rodent! Run!!!~
OthersFound $n looks at $N and screams, "Eeeek Rapid Rodent, Rabid Rodent!"~
VictFound   $n grabs $s mousetrap, wishing only despair on your foul, rodent soul.~
CharAuto    Oh no! $n the rabid rodent! Run!!!~
OthersAuto  $n begins to nibble on $s mousetrap. Stranger things have not happened in a while.~
End

#SOCIAL
Name        eep~
CharNoArg   You eep!~
OthersNoArg $n eeps!~
CharFound   You look at $N and say 'Eep!'~
OthersFound $n looks at $N and says 'Eep'!~
VictFound   $n looks at you and says 'Eep'!~
CharAuto    You want to eep yourself? No way!~
End

#SOCIAL
Name        eh~
CharNoArg   You look around and exclaim, "How's it going, eh?"~
OthersNoArg $n looks around and exclaims, "How's it going, eh?"~
CharFound   You look at $N and exclaim, "How's it going $N, eh?"~
OthersFound $n looks at $N and exclaims, "How's it going $N, eh?" What a hoser!~
VictFound   $n looks at you and exclaims, "How's it going, eh?" What a hoser!~
End

#SOCIAL
Name        elf~
CharNoArg   You look for someone's cookies to fondle.~
OthersNoArg $n is looking for someone's cookies to fondle.~
CharFound   You think $N is such a cute Keebler as you frisk $M for $S cookies.~
OthersFound $n thinks $N is such a cute Keebler and fondly fondles $S cookies.~
VictFound   $n thinks you're such a cute Keebler as $e fondly fondles your cookies.~
CharAuto    You fondly fondle yourself dreaming about Keebler cookies.~
OthersAuto  $n fondly fondles $mself, while dreaming about Keebler cookies.~
End

#SOCIAL
Name        elick~
CharNoArg   Whose ear do you want to lick?~
CharFound   You lick $N's ear in an erotic manner.~
OthersFound $n licks $N's ear sexily. Perhaps you should leave them alone?~
VictFound   $n licks your ear erotically causing a tingle to travel down your spine!~
CharAuto    You can't lick your own ear, you freak!~
End

#SOCIAL
Name        embrace~
CharNoArg   Who do you want to hold?~
OthersNoArg $n looks around for someone to hold close to $m.~
CharFound   You hold $M in a warm and loving embrace.~
OthersFound $n holds $N in a warm and loving embrace.~
VictFound   $n holds you in a warm and loving embrace.~
CharAuto    You hold yourself in a warm and loving embrace.  Don't you think you're taking it a bit far?~
OthersAuto  $n holds $mself in a warm and loving embrace.  $e looks pretty silly.~
End

#SOCIAL
Name        evilgrin~
CharNoArg   You grin so evilly that everyone's alignment drops to -1000.~
OthersNoArg $n grins so evilly that everyone's alignment drops to -1000.~
CharFound   You grin so evilly at $M that $S alignment drops to -1000.~
OthersFound $n grins so evilly at $N that $S alignment drops to -1000.~
VictFound   $n grins so evilly at you that your alignment drops to -1000.~
CharAuto    You grin so evilly at yourself that your alignment drops to -1000.~
OthersAuto  $n grins so evilly that $s alignment drops to -1000.~
End

#SOCIAL
Name        eww~
CharNoArg   You curl your nose in disgust  "EeeWWwww!"~
OthersNoArg $n curls their nose in disgust  "EeeWWwww!"~
CharFound   You curl your nose in disgust at $N  "EeWWwww!"~
OthersFound $n curls their nose in disgust at what $N did and exclaims  "EeeWWwww!"~
VictFound   $n curls their nose in disgust at what you did and exclaims "EeeWWwww!"~
CharAuto    You remember you have not bathed for weeks and smell your pits each time you move. "EeeWWwww!"~
OthersAuto  $n smells $e armpits and exclaims "EeeWWwww!"~
End

#SOCIAL
Name        eyebrow~
CharNoArg   You raise an eyebrow.~
OthersNoArg $n raises an eyebrow.~
CharFound   You raise an eyebrow at $M.~
OthersFound $n raises an eyebrow at $N.~
VictFound   $n raises an eyebrow at you.~
CharAuto    You raise an eyebrow at yourself.  That hurt!~
OthersAuto  $n raises an eyebrow at $mself.  That must have hurt!~
End

#SOCIAL
Name        faint~
CharNoArg   You feel dizzy and hit the ground like a board.~
OthersNoArg $n's eyes roll back in $s head and $e crumples to the ground.~
CharFound   You faint into $S arms.~
OthersFound $n faints into $N's arms.~
VictFound   $n faints into your arms.  How romantic.~
CharAuto    You look down at your condition and faint.~
OthersAuto  $n looks down at $s condition and faints dead away.~
End

#SOCIAL
Name        fakerep~
CharNoArg   You report: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.~
OthersNoArg $n reports: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.~
CharFound   You report: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.~
OthersFound $n reports: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.~
VictFound   $n reports: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.~
CharAuto    You report: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.~
OthersAuto  $n reports: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.31E13 xp.~
End

#SOCIAL
Name        fear~
CharNoArg   You are overcome by fear and begin shaking uncontrollably.~
OthersNoArg $n is overcome by fear and begins shaking uncontrollably.~
CharFound   You look at $N and are overcome by fear.~
OthersFound $n looks at $N and is overcome by fear. $n's knees start knocking.~
VictFound   $n takes one look at you and is overcome by fear. $n's knees begin to knock and $s legs buckle.~
End

#SOCIAL
Name        flex~
CharNoArg   You flex.~
OthersNoArg $n flexes. Must think $e's buff.~
CharFound   You flex for $M. Impressive!~
OthersFound $n flexes in a vain attempt at impressing $N.~
VictFound   You watch $n flex. Are you impressed, or what?~
CharAuto    You flex, just to make sure you still got it.~
OthersAuto  $n flexes $s muscles.~
End

#SOCIAL
Name        flip~
CharNoArg   You flip head over heels.~
OthersNoArg $n flips head over heels.~
CharFound   You flip $M over your shoulder.~
OthersFound $n flips $N over $s shoulder.~
VictFound   $n flips you over $s shoulder.  Hmmmm.~
CharAuto    You tumble all over the room.~
OthersAuto  $n does some nice tumbling and gymnastics.~
End

#SOCIAL
Name        flirt~
CharNoArg   Wink wink!~
OthersNoArg $n flirts -- probably needs a date, huh?~
CharFound   You flirt with $M.~
OthersFound $n flirts with $N.~
VictFound   $n wants you to show some interest and is flirting with you.~
CharAuto    You flirt with yourself.~
OthersAuto  $n flirts with $mself.  Hoo boy.~
End

#SOCIAL
Name        flutter~
CharNoArg   You flutter your eyelashes.~
OthersNoArg $n flutters $s eyelashes.~
CharFound   You flutter your eyelashes at $M.~
OthersFound $n flutters $s eyelashes in $N's direction.~
VictFound   $n looks at you and flutters $s eyelashes.~
CharAuto    You flutter your eyelashes at the thought of yourself.~
OthersAuto  $n flutters $s eyelashes at no one in particular.~
End

#SOCIAL
Name        fondle~
CharNoArg   You suddenly have the urge to fondle someone~
OthersNoArg $n is looking for someone to fondle, get out while you can!~
CharFound   You fondly fondle $N.~
OthersFound $n starts fondling $N, maybe they should get a room~
VictFound   $n fondly fondles you.~
CharAuto    You start fondling yourself, lonely eh?~
OthersAuto  $n starts fondling $mself. Hey it's the 90's, it's allowed~
End

#SOCIAL
Name        footrub~
CharNoArg   You glance around the room looking for someone to rub your feet.~
OthersNoArg $n glances around the room looking for someone to rub $s feet.~
CharFound   You ask $N to rub your tired feet.~
OthersFound $n asks $N to rub $s tired feet. Better leave before $e asks you.~
VictFound   $n asks you to rub $s tired feet. Better leave your gloves on.~
CharAuto    You rub your tired feet, waiting for a refresh.~
OthersAuto  $n rubs $s tired feet. $e sure could use a refresh.~
End

#SOCIAL
Name        french~
CharNoArg   Kiss whom?~
OthersNoArg $n is looking for someone to kiss.~
CharFound   You give $N a long and passionate kiss.~
OthersFound $n kisses $N passionately.~
VictFound   $n gives you a long and passionate kiss.~
CharAuto    You gather yourself in your arms and try to kiss yourself.~
OthersAuto  $n makes an attempt at kissing $mself.~
End

#SOCIAL
Name        frolick~
CharNoArg   You throw confetti into the air and frolick about with gleeful abandon.~
OthersNoArg $n throws confetti into the air and frolicks about with gleeful abandon.~
CharFound   You take $N's hand and frolick about with gleeful abandon.~
OthersFound $n takes $N's hand and frolicks about with gleeful abandon.~
VictFound   $n takes your hand and frolicks about with gleeful abandon.~
End

#SOCIAL
Name        frown~
CharNoArg   What's bothering you ?~
OthersNoArg $n frowns.~
CharFound   You frown at what $N did.~
OthersFound $n frowns at what $N did.~
VictFound   $n frowns at what you did.~
CharAuto    You frown at yourself.  Poor baby.~
OthersAuto  $n frowns at $mself.  Poor baby.~
End

#SOCIAL
Name        fstar~
CharNoArg   A falling star catches your eye.~
OthersNoArg $n is looking for a falling star to wish upon.~
CharFound   You and $N make a wish upon a falling star.~
OthersFound $n and $N wistfully gaze upon a falling star.~
VictFound   $n wishes upon a falling star for $N's happiness.~
CharAuto    You make a wish upon a falling star.~
OthersAuto  $n watches a falling star.~
End

#SOCIAL
Name        fume~
CharNoArg   You grit your teeth and fume with rage.~
OthersNoArg $n grits $s teeth and fumes with rage.~
CharFound   You stare at $M, fuming.~
OthersFound $n stares at $N, fuming with rage.~
VictFound   $n stares at you, fuming with rage!~
CharAuto    That's right - hate yourself!~
OthersAuto  $n clenches $s fists and stomps his feet, fuming with anger.~
End

#SOCIAL
Name        gag~
CharNoArg   You gag.~
OthersNoArg $n suddenly starts gagging.~
CharFound   You start gagging in $N's direction.~
OthersFound $n starts gagging in $N's direction.~
VictFound   $n starts gagging in your direction.~
CharAuto    You attempt to gag yourself.~
OthersAuto  $n attempts to gag $mself.~
End

#SOCIAL
Name        gasp~
CharNoArg   You gasp in astonishment.~
OthersNoArg $n gasps in astonishment.~
CharFound   You gasp as you realize what $E did.~
OthersFound $n gasps as $e realizes what $N did.~
VictFound   $n gasps as $e realizes what you did.~
CharAuto    You look at yourself and gasp!~
OthersAuto  $n takes one look at $mself and gasps in astonisment!~
End

#SOCIAL
Name        gawk~
CharNoArg   You gawk at everyone around you.~
OthersNoArg $n gawks at everyone in the room.~
CharFound   You gawk at $M.~
OthersFound $n gawks at $N.~
VictFound   $n gawks at you.~
CharAuto    You gawk as you think what you must look like to others.~
OthersAuto  $n is gawking again.  What is on $s mind?~
End

#SOCIAL
Name        gbhug~
CharNoArg   You hug a great big grizzly bear.~
OthersNoArg $n hugs a great big grizzly bear.~
CharFound   You give $N a great big bearhug. Ooooof!~
OthersFound $n gives a great big bearhug to $N. Oooof!~
VictFound   $n gives you a great big bearhug. Ooooof!~
End

#SOCIAL
Name        ghug~
CharNoArg   GROUP HUG!  GROUP HUG!~
OthersNoArg $n hugs you all in a big group hug.  How sweet!~
CharFound   GROUP HUG!  GROUP HUG!~
OthersFound $n hugs you all in a big group hug.  How sweet!~
VictFound   $n hugs you all in a big group hug.  How sweet!~
CharAuto    GROUP HUG!  GROUP HUG!~
OthersAuto  $n hugs you all in a big group hug.  How sweet!~
End

#SOCIAL
Name        giggle~
CharNoArg   You giggle.~
OthersNoArg $n giggles.~
CharFound   You giggle at $M.~
OthersFound $n giggles at $N's actions.~
VictFound   $n giggles at you.  Hope it's not contagious!~
CharAuto    You giggle at yourself.  You must be nervous or something.~
OthersAuto  $n giggles at $mself.  $e must be nervous or something.~
End

#SOCIAL
Name        girn~
CharNoArg   You try to grin, but somehow get it slightly wrong.~
OthersNoArg $n tries to grin, but somehow gets it slightly wrong.~
CharFound   You try to grin at $N, but $E gives you a funny look.~
OthersFound $n tries to grin at $N, but screws it up badly.~
VictFound   $n turns $s lips in a sad attempt at a lopsided grin.~
CharAuto    Your face becomes a ghastly mask as you fail to grin.~
OthersAuto  $n's face becomes a strange death mask as $s tries to grin.~
End

#SOCIAL
Name        gjob~
CharNoArg   You leap in the air and yell "Good Job!"~
OthersNoArg $n pats $mself on the back and smiles.~
CharFound   You plant a great big gold star on $N.~
OthersFound $n congratulates $N for a job well done.~
VictFound   $n sticks a gold star on your forehead and says "Good Job!"~
CharAuto    You try and stick a gold star on your forehead in order to get attention for your good work.~
OthersAuto  $n tries to praise $mself for a job well done.~
End

#SOCIAL
Name        glare~
CharNoArg   You glare at nothing in particular.~
OthersNoArg $n glares around $m.~
CharFound   You glare icily at $M.~
OthersFound $n glares at $N.~
VictFound   $n glares icily at you, you feel cold to your bones.~
CharAuto    You glare icily at your feet, they are suddenly very cold.~
OthersAuto  $n glares at $s feet, what is bothering $m?~
End

#SOCIAL
Name        glower~
CharNoArg   You glower in frustration. Having a bad day?~
OthersNoArg $n glowers in frustration.~
CharFound   You glower at $N in frustration over what $E said.~
OthersFound $n glowers at $N in frustration.~
VictFound   $n glowers at you in frustration. Did you say something?~
CharAuto    You glower at yourself. Having a bad day?~
OthersAuto  $n glowers at $mself. Maybe $e's having a bad day.~
End

#SOCIAL
Name        gnight~
CharNoArg   You tell everyone goodnight.~
OthersNoArg $n tells everyone goodnight.~
CharFound   You give $N a soft goodnight kiss and wave to $M.~
OthersFound $n gives $N a soft goodnight kiss then waves to $M.~
VictFound   $n gives you a soft goodnight kiss and then waves to you.~
CharAuto    You say goodnight to yourself.~
OthersAuto  $n says goodnight to $mself, $e must really be tired.~
End

#SOCIAL
Name        gobble~
CharNoArg   You clear your throat and gobble several times.~
OthersNoArg $n clears $s throat and gobbles most musically.~
CharFound   You clear your throat and gobble profusely at $N.~
OthersFound $n clears $s throat and gobbles like a turkey at $N.~
VictFound   $n clears $s throat and gobbles like a turkey at you.~
CharAuto    Gobbling at yourself? Okaaaay then.~
OthersAuto  $n starts gobbling to $mself.  How odd.~
End

#SOCIAL
Name        goose~
CharNoArg   You honk like a goose!~
OthersNoArg It dawns on you that $n looks a lot like a goose.~
CharFound   You goose $N!~
OthersFound $n attempts to goose $N! Uh oh!~
VictFound   $n gooses you and then runs away giggling!~
CharAuto    You try to hatch a goose egg.~
OthersAuto  $n nonchalantly sits on a goose egg and waits patiently.~
End

#SOCIAL
Name        gratz~
CharNoArg   Congratulate who?~
OthersNoArg $n is looking for someone to congratulate.~
CharFound   You congratulate $N with a big slap on $S back!~
OthersFound $n congratulates $N with a big hearty slap on the back!~
VictFound   $n congratulates you with a big slap on your back!~
CharAuto    You want to congratulate yourself? You must be an egomaniac!~
OthersAuto  $n congratulates $mself. What a goof!~
End

#SOCIAL
Name        greet~
CharNoArg   You greet everyone in the room.~
OthersNoArg $n greets you with a pleasant smile.~
CharFound   You warmly greet $N, saying "Well met, $N! How fare thee, on this fine day?"~
OthersFound $n greets $N warmly.~
VictFound   $n smiles at you and says, "How fare thee on this fine day, $N?"~
End

#SOCIAL
Name        grimace~
CharNoArg   You contort your face in disgust.~
OthersNoArg $n grimaces in disgust.~
CharFound   You grimace in disgust at $M.~
OthersFound $n grimaces in disgust at $N.~
VictFound   $n grimaces in disgust at you.~
CharAuto    You grimace at yourself in disgust.~
OthersAuto  $n grimaces at $mself in disgust.~
End

#SOCIAL
Name        grin~
CharNoArg   You grin evilly.~
OthersNoArg $n grins evilly.~
CharFound   You grin evilly at $M.~
OthersFound $n grins evilly at $N.~
VictFound   $n grins evilly at you.  Hmmm.  Better keep your distance.~
CharAuto    You grin at yourself.  You must be getting very bad thoughts.~
OthersAuto  $n grins at $mself.  You must wonder what's in $s mind.~
End

#SOCIAL
Name        grip~
CharNoArg   You tighten your grip on your weapon, preparing for battle.~
OthersNoArg $n tightens $s grip on $s weapon, preparing for battle.~
CharFound   You grip your weapon, preparing for battle with $N!~
OthersFound $n tightens $s grip on $s weapon, preparing for battle with $N!~
VictFound   $n tightens $s grip on $s weapon, preparing for battle with you!~
CharAuto    You attempt to get a grip on yourself.~
OthersAuto  $n attempts to get a grip on $mself.~
End

#SOCIAL
Name        gripe~
CharNoArg   You gripe.~
OthersNoArg $n gripes about anything and everything to any who will listen.~
CharFound   You gripe to $N about everything from  the plague to chastity belts.~
OthersFound $n gripes to $N. ~
VictFound   $n gripes non stop. Perhaps $s armor is a bit too tight?~
CharAuto    You gripe to no one in particular.~
OthersAuto  $n is griping about something.~
End

#SOCIAL
Name        groan~
CharNoArg   You groan loudly.~
OthersNoArg $n groans loudly.~
CharFound   You groan at the sight of $M.~
OthersFound $n groans at the sight of $N.~
VictFound   $n groans at the sight of you.~
CharAuto    You groan as you realize what you have done.~
OthersAuto  $n groans as $e realizes what $e has done.~
End

#SOCIAL
Name        grope~
CharNoArg   You madly look around for someone to grope.~
OthersNoArg $n is looking for someone to grope, RUN AWAY!~
CharFound   You grope $N!~
OthersFound $n gropes $N, maybe you should leave them alone.~
VictFound   $n gropes you!~
CharAuto    You start groping yourself. Looking for love in all the wrong places, maybe?~
OthersAuto  $n starts groping $mself, maybe you should leave $m alone.~
End

#SOCIAL
Name        grovel~
CharNoArg   You grovel in the dirt.~
OthersNoArg $n grovels in the dirt.~
CharFound   You grovel before $M.~
OthersFound $n grovels in the dirt before $N.~
VictFound   $n grovels in the dirt before you.~
CharAuto    That seems a little silly to me.~
OthersAuto  $n starts groveling to $mself, I think there might be a problem here.~
End

#SOCIAL
Name        growl~
CharNoArg   Grrrrrrrrrr!~
OthersNoArg $n growls.~
CharFound   Grrrrrrrrrr! Take that, $N!~
OthersFound $n growls at $N.  Better leave the room before the fighting starts.~
VictFound   $n growls at you.  Hey, two can play it that way!~
CharAuto    You growl at yourself.  Boy, do you feel bitter!~
OthersAuto  $n growls at $mself.  This could get interesting!~
End

#SOCIAL
Name        grumble~
CharNoArg   You grumble.~
OthersNoArg $n grumbles.~
CharFound   You grumble to $M.~
OthersFound $n grumbles to $N.~
VictFound   $n grumbles to you.~
CharAuto    You grumble under your breath.~
OthersAuto  $n grumbles under $s breath.~
End

#SOCIAL
Name        grunt~
CharNoArg   GRNNNHTTTT.~
OthersNoArg $n grunts like a pig.~
CharFound   GRNNNHTTTT.~
OthersFound $n grunts to $N.  What a pig!~
VictFound   $n grunts to you.  What a pig!~
CharAuto    GRNNNHTTTT.~
OthersAuto  $n grunts to nobody in particular.  What a pig!~
End

#SOCIAL
Name        gulp~
CharNoArg   You gulp nervously and loosen your neckwear.~
OthersNoArg $n gulps nervously and loosens $s neckwear.~
CharFound   You loosen your neckwear and gulp nervously under $N's gaze.~
OthersFound $n loosens $s neckwear and gulps nervously at $N.~
VictFound   $n loosens $s neckwear and gulps nervously at you.~
CharAuto    You gulp nervously and loosen your neckwear.~
OthersAuto  $n gulps nervously and loosens $s neckwear.~
End

#SOCIAL
Name        hair~
CharNoArg   You run your fingers through your hair.~
OthersNoArg $n runs $s fingers through $s hair, how vain!~
CharFound   You run your fingers through $N's hair.~
OthersFound $n runs $s fingers through $N's hair, how sweet.~
VictFound   $n runs $s fingers through your hair soothingly.~
CharAuto    Having a bad hair day?~
OthersAuto  $n seems to be having a bad hair day.~
End

#SOCIAL
Name        hand~
CharNoArg   Kiss whose hand?~
CharFound   You kiss $S hand.~
OthersFound $n kisses $N's hand.  How continental!~
VictFound   $n kisses your hand.  How continental!~
CharAuto    You kiss your own hand.~
OthersAuto  $n kisses $s own hand.~
End

#SOCIAL
Name        happy~
CharNoArg   You look happy! =)~
OthersNoArg $n Looks happy! Awww whatta chum!~
CharFound   You force $N to yell, 'HAPPY HAPPY JOY JOY!!'~
OthersFound $n forces you to yell, 'HAPPY HAPPY JOY JOY!!'~
CharAuto    You yell, 'HAPPY HAPPY JOY JOY!!'~
OthersAuto  $n yells, 'HAPPY HAPPY JOY JOY!!' Don't mind $m, $e's a bit looney.~
End

#SOCIAL
Name        heh~
CharNoArg   You seem to get a laugh from something saying, "heh heh heh".~
OthersNoArg $n seems to get a laugh from something saying, "heh heh heh".~
CharFound   You seem to get a laugh from $N and say, "heh heh heh".~
OthersFound $n seems to get a laugh from $N and says, "heh heh heh".~
VictFound   $n seems to get a laugh from you and says, "heh heh heh".~
End

#SOCIAL
Name        hello~
CharNoArg   You say hello to everyone in the room.~
OthersNoArg $n says hello to everyone in the room.~
CharFound   You tell $N how truly glad you are to see $M.~
OthersFound $n tells $N 'Hi!'~
VictFound   $n tells you how truly glad $e is that you are here.~
CharAuto    You greet yourself enthusiastically.~
OthersAuto  $n greets $mself enthusiastically.  How odd.~
End

#SOCIAL
Name        hercules~
CharNoArg   You strut around, acting like Hercules.~
OthersNoArg $n struts around, acting like $e is Hercules.~
CharFound   You pose for $N, acting like you are Hercules.~
OthersFound $n poses for $N, acting like $e is Hercules.~
