#MOBILE
Name         helm iron~
ShortDescr   an iron helm~
Description  A helm crafted of iron sits here.~
ActionDesc   ~
Ovnum         21025
Values       7 7 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         greaves iron~
ShortDescr   some iron greaves~
Description  A set of iron greaves sits on the ground.~
ActionDesc   ~
Ovnum         21028
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         boots iron~
ShortDescr   a pair of iron boots~
Description  Some boots crafted of iron sit here.~
ActionDesc   ~
Ovnum         21031
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         staff quarter quarterstaff~
ShortDescr   a quarterstaff~
Description  A long quarterstaff leans against the wall.~
ActionDesc   ~
Ovnum         21022
Values       12 2 10 8 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         plate chest chestplate iron~
ShortDescr   an iron chestplate~
Description  A chestplate crafted of iron sits here.~
ActionDesc   ~
Ovnum         21027
Values       15 15 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         ring Alden guard signet~
ShortDescr   a Alden Guard signet ring~
Description  A small ring, used by the Alden Guard to identify itself.~
ActionDesc   ~
Ovnum         21035
Values       3 3 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         shield iron~
ShortDescr   an iron shield~
Description  A large shield made of iron sits here.~
ActionDesc   ~
Ovnum         21030
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         gauntlets iron~
ShortDescr   a pair of iron gauntlets~
Description  A pair of iron gauntlets lay here.~
ActionDesc   ~
Ovnum         21026
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         arm bands armbands iron~
ShortDescr   a set of iron armbands~
Description  Some armbands crafted of iron sits here.~
ActionDesc   ~
Ovnum         21029
Values       13 13 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         badge Alden guard~
ShortDescr   a Alden Guard badge~
Description  The badge of a Alden guard sits here.~
ActionDesc   ~
Ovnum         21036
Values       3 3 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         torch~
ShortDescr   a torch~
Description  A piece of wood, partly wrapped in cloth is here.~
ActionDesc   ~
Ovnum         10316
Values       0 0 24 0 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21017
Level   25
Gold	46
Room	21017
Name     guard cityguard~
Short	a cityguard~
Long	A cityguard protects the entrance to Alden.
~
Description Being a cityguard of Alden is a thankless profession.  Attempting to
keep the peace in a land of monsters and adventurers is a tough job, and the
turnover rate in Alden is extremely high.  The pay is good however, and
they get some pretty nice armor.
~
HpManaMove   898 898 100 100 100 100
Position 12
Flags 32835
#OBJECT
Name         helm iron~
ShortDescr   an iron helm~
Description  A helm crafted of iron sits here.~
ActionDesc   ~
Ovnum         21025
Values       7 7 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         greaves iron~
ShortDescr   some iron greaves~
Description  A set of iron greaves sits on the ground.~
ActionDesc   ~
Ovnum         21028
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         boots iron~
ShortDescr   a pair of iron boots~
Description  Some boots crafted of iron sit here.~
ActionDesc   ~
Ovnum         21031
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         sword long~
ShortDescr   a long sword~
Description  A long sword sits on the ground here.~
ActionDesc   ~
Ovnum         21018
Values       12 1 10 3 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         plate chest chestplate iron~
ShortDescr   an iron chestplate~
Description  A chestplate crafted of iron sits here.~
ActionDesc   ~
Ovnum         21027
Values       15 15 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         ring Alden guard signet~
ShortDescr   a Alden Guard signet ring~
Description  A small ring, used by the Alden Guard to identify itself.~
ActionDesc   ~
Ovnum         21035
Values       3 3 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         shield iron~
ShortDescr   an iron shield~
Description  A large shield made of iron sits here.~
ActionDesc   ~
Ovnum         21030
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         gauntlets iron~
ShortDescr   a pair of iron gauntlets~
Description  A pair of iron gauntlets lay here.~
ActionDesc   ~
Ovnum         21026
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         arm bands armbands iron~
ShortDescr   a set of iron armbands~
Description  Some armbands crafted of iron sits here.~
ActionDesc   ~
Ovnum         21029
Values       13 13 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         badge Alden guard~
ShortDescr   a Alden Guard badge~
Description  The badge of a Alden guard sits here.~
ActionDesc   ~
Ovnum         21036
Values       3 3 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         torch~
ShortDescr   a torch~
Description  A piece of wood, partly wrapped in cloth is here.~
ActionDesc   ~
Ovnum         10316
Values       0 0 24 0 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21008
Level   65
Gold	0
Room	21123
Name     Kar'tanth sorcerer~
Short	Kar'tanth~
Long	Kar'tanth the Sorcerer looks up from his book as you enter.
~
Description Shrouded in dark robes, Kar'tanth used to be the Master Mage of the Ghoul
Kingdom.  He stepped down from the position when Drazuk offered him the chance
to run a store of magic in Alden.  Now he provides adventurers with the
magical tools of their trade.
~
HpManaMove   5006 5006 100 100 100 100
Position 12
Flags 16777283
AffectedBy   71303208&256
#OBJECT
Name         scroll scribing blank~
ShortDescr   a blank scroll~
Description  A blank scroll lays here gathering dust.~
ActionDesc   ~
Ovnum         34
ExtraFlags   8192
Values       1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         light ball~
ShortDescr   a glowing ball of light~
Description  A glowing ball of light floats about here.~
ActionDesc   ~
Ovnum         21014
ExtraFlags   8257
Values       0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         potion invis invisibility~
ShortDescr   a potion of invisibility~
Description  A potion of invisibility sits here.~
ActionDesc   ~
Ovnum         21015
ExtraFlags   8256
Values       26 228 -1 -1 0 0 0 0 0 0 0 0 0 0 0
Spell 1      'invis'
End

#OBJECT
Name         staff quarter quarterstaff~
ShortDescr   a quarterstaff~
Description  A long quarterstaff leans against the wall.~
ActionDesc   ~
Ovnum         21022
ExtraFlags   8192
Values       12 2 10 8 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         potion recall~
ShortDescr   a recall potion~
Description  A potion of recall sits here.~
ActionDesc   ~
Ovnum         21012
ExtraFlags   8256
Values       26 354 -1 -1 0 0 0 0 0 0 0 0 0 0 0
Spell 1      'word of recall'
End

#OBJECT
Name         scroll identify~
ShortDescr   a scroll of identify~
Description  A scroll of identify sits here.~
ActionDesc   ~
Ovnum         21013
ExtraFlags   8256
Values       1 221 -1 -1 0 0 0 0 0 0 0 0 0 0 0
Spell 1      'identify'
End

#OBJECT
Name         wand shield~
ShortDescr   a shielding wand~
Description  A wand of shielding sits here.~
ActionDesc   ~
Ovnum         21016
ExtraFlags   8258
Values       24 15 15 288 0 0 0 0 0 0 0 0 0 0 0
Spell 3      'shield'
End

#OBJECT
Name         staff sustenance~
ShortDescr   a staff of sustenance~
Description  A staff of sustenance leans against the wall.~
ActionDesc   ~
Ovnum         21017
ExtraFlags   8256
Values       31 25 25 113 0 0 0 0 0 0 0 0 0 0 0
Spell 3      'create food'
End

#OBJECT
Name         flask empty~
ShortDescr   an empty flask~
Description  An empty flask lays here gathering dust.~
ActionDesc   ~
Ovnum         35
ExtraFlags   8192
Values       1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21007
Level   65
Gold	378
Room	21122
Name     Garth armorer~
Short	Garth~
Long	Garth, the armorer, stops pounding at plate armor and looks up at you.
~
Description A mountain of a man, Garth is famous for his protective gear.  From the
supplest leather armor to the stoutest steel plate, he creates and sells some
wonderful armor.
~
HpManaMove   4982 4982 100 100 100 100
Position 12
Flags 16777283
AffectedBy   4194344&256
#OBJECT
Name         boots iron~
ShortDescr   a pair of iron boots~
Description  Some boots crafted of iron sit here.~
ActionDesc   ~
Ovnum         21031
ExtraFlags   532480
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         gauntlets iron~
ShortDescr   a pair of iron gauntlets~
Description  A pair of iron gauntlets lay here.~
ActionDesc   ~
Ovnum         21026
ExtraFlags   532480
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         arm bands armbands iron~
ShortDescr   a set of iron armbands~
Description  Some armbands crafted of iron sits here.~
ActionDesc   ~
Ovnum         21029
ExtraFlags   532480
Values       13 13 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         plate chest chestplate iron~
ShortDescr   an iron chestplate~
Description  A chestplate crafted of iron sits here.~
ActionDesc   ~
Ovnum         21027
ExtraFlags   532480
Values       15 15 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         helm iron~
ShortDescr   an iron helm~
Description  A helm crafted of iron sits here.~
ActionDesc   ~
Ovnum         21025
ExtraFlags   532480
Values       7 7 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         shield iron~
ShortDescr   an iron shield~
Description  A large shield made of iron sits here.~
ActionDesc   ~
Ovnum         21030
ExtraFlags   532480
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         greaves iron~
ShortDescr   some iron greaves~
Description  A set of iron greaves sits on the ground.~
ActionDesc   ~
Ovnum         21028
ExtraFlags   532480
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21006
Level   4
Gold	13
Room	21121
Name     Franklin thief~
Short	Franklin~
Long	Franklin watches you closely, making sure you don't steal anything.
~
Description A short and dark man, Franklin used to be the quartermaster for the local
Thieves Guild, until he had made enough money to open his own shop.  Now,
sanctioned by the Guild, he sells items to the thieves of the Realm.  Whatever
you need, if he doesn't have it, he can probably find it for you.
~
HpManaMove   152 152 100 100 100 100
Position 12
Flags 218107971
AffectedBy   5244968&320
#OBJECT
Name         dagger~
ShortDescr   a dagger~
Description  A sharp dagger sits here.~
ActionDesc   ~
Ovnum         21020
ExtraFlags   8192
Values       12 2 6 11 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         pick lock lockpick~
ShortDescr   a lockpick~
Description  A small lockpick sits here.~
ActionDesc   ~
Ovnum         21032
ExtraFlags   8192
Values       0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         cloak black~
ShortDescr   a long black cloak~
Description  A long cloak, the color of shadows, lies here.~
ActionDesc   ~
Ovnum         21033
ExtraFlags   8192
Values       5 5 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         sword short~
ShortDescr   a short sword~
Description  A short sword sits in the dust here.~
ActionDesc   ~
Ovnum         21019
ExtraFlags   8192
Values       12 1 8 2 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         bag swag~
ShortDescr   a swag bag~
Description  A small leather bag for carrying loot is here.~
ActionDesc   ~
Ovnum         21034
ExtraFlags   8192
Values       250 0 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         black poison powder~
ShortDescr   black poisoning powder~
Description  A small amount of black poisoning powder sits in a small container on the ground.~
ActionDesc   ~
Ovnum         33
ExtraFlags   8192
Values       0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         component fish scales~
ShortDescr   some fish scales~
Description  A small pile of fish scales.~
ActionDesc   ~
Ovnum         21459
ExtraFlags   536870912&1024
Values       2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21005
Level   64
Gold	301
Room	21120
Name     Khent weaponsmith~
Short	Khent~
Long	Khent, the weaponsmith, stares at you with dull eyes.
~
Description Before you stands Khent, the mighty warrior, who's strength in battle only
just barely surpasses his stupidity.  Tales have been told about how he was
born with much muscle, but no brains.  He stares at you dully, waiting for you
to buy something.
~
HpManaMove   3018 3018 100 100 100 100
Position 12
Flags 16777283
AffectedBy   4194344&256
#OBJECT
Name         crossbow cross bow~
ShortDescr   a crossbow~
Description  A crossbow sits in the dirt here.~
ActionDesc   ~
Ovnum         21024
ExtraFlags   8192&16
Values       12 6 30 13 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         dagger~
ShortDescr   a dagger~
Description  A sharp dagger sits here.~
ActionDesc   ~
Ovnum         21020
ExtraFlags   8192
Values       12 2 6 11 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         mace large~
ShortDescr   a large mace~
Description  A large mace lays here.~
ActionDesc   ~
Ovnum         21021
ExtraFlags   8192
Values       12 2 10 7 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         sword long~
ShortDescr   a long sword~
Description  A long sword sits on the ground here.~
ActionDesc   ~
Ovnum         21018
ExtraFlags   8192
Values       12 1 10 3 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         bow long longbow~
ShortDescr   a longbow~
Description  A wooden longbow leans against the wall.~
ActionDesc   ~
Ovnum         21023
ExtraFlags   8192&16
Values       12 5 30 14 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         staff quarter quarterstaff~
ShortDescr   a quarterstaff~
Description  A long quarterstaff leans against the wall.~
ActionDesc   ~
Ovnum         21022
ExtraFlags   8192
Values       12 2 10 8 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         stone sharpening~
ShortDescr   a sharpening stone~
Description  A small sharpening stone sits in the dust.~
ActionDesc   ~
Ovnum         7
ExtraFlags   8192
Values       10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         sword short~
ShortDescr   a short sword~
Description  A short sword sits in the dust here.~
ActionDesc   ~
Ovnum         21019
ExtraFlags   8192
Values       12 1 8 2 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21004
Level   65
Gold	351
Room	21119
Name     Carlyle banker~
Short	Carlyle~
Long	Carlyle, the teller of the bank, counts piles of coins.
~
Description Carlyle learned how to manage money at a young age, when he was the accountant
for the local Thieves Guild.  He was arrested and spent some time in Drazuk's
hellish prison, before repenting and promising to respect the material wealth
of others.
~
HpManaMove   3132 3132 100 100 100 100
Position 12
Flags 285212755
AffectedBy   37748776&256
#OBJECT
Name         an illuminated thorny pair of shoes~
ShortDescr   an illuminated thorny pair of shoes~
Description  An illuminated thorny pair of shoes lies here.~
ActionDesc   ~
Ovnum         29590
ExtraFlags   536871232&1024
Weight       3
Cost         1250
Values       3 19 0 0 0 0 0 0 0 0 0 0 0 0 0
Affect       -1 -1 1 31 0
End

EndMobile

#MOBILE
Vnum	21003
Level   64
Gold	327
Room	21001
Name     Kallista healer~
Short	Kallista~
Long	Kallista, the Healer of the Temple smiles at you.
~
Description The Healer of the Temple of Drazuk, Kallista smiles at you.  An
extraordinarily gorgeous ghoul, she has studied many years under the Tutors of
Knowledge, and has gained great powers of healing.  "Use the command "heal" to
see what I can offer you," she says in a musical voice.
~
HpManaMove   4245 4245 100 100 100 100
Position 12
Flags 289407563
AffectedBy   4194472&256
#OBJECT
Name         a ripped hardened leather pair of boots~
ShortDescr   a ripped hardened leather pair of boots~
Description  A ripped hardened leather pair of boots lies here.~
ActionDesc   ~
Ovnum         29589
ExtraFlags   536871232&1024
Weight       3
Cost         1750
Values       5 18 0 0 0 0 0 0 0 0 0 0 0 0 0
Affect       -1 -1 -3 23 0
Affect       -1 -1 4 5 0
End

#OBJECT
Name         protection balm detect hidden~
ShortDescr   a protection balm~
Description  A protection balm sits here.~
ActionDesc   ~
Ovnum         21182
ExtraFlags   536870976&1024
Cost         650
Values       65 137 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0
Spell 1      'detect hidden'
End

EndMobile

#MOBILE
Vnum	21002
Level   1
Gold	9
Room	21118
Name     joey questmaster~
Short	Joey the Questmaster~
Long	Joey, the Questmaster of Alden, smiles at you.
~
Description Good ol' Joey, Drazuk liked him so much, he gave him a job as the Questmaster
of Alden.  Use the command "AQUEST" to see what he can do for you.  "If
you are curious about what my items might do for you, ask me about them, and
I'll share the tales."  Tell or say to Joey the exact name of the item in the
list to hear his tales.
~
HpManaMove   16 16 100 100 100 100
Position 12
Flags -2143289277
AffectedBy   4196352&256
EndMobile

#MOBILE
Vnum	21001
Level   1
Gold	20
Room	21007
Name     Jerald pitboy~
Short	Jerald the Pitboy~
Long	Jerald, the lowly Pitboy, sits here and puts donated items in the pit.
~
Description Jerald is a big-time loser.  Unable to do anything worthwhile, he now spends
all his time in the temple, just making sure items that get donated end up in
the pit.
~
HpManaMove   15 15 100 100 100 100
Position 12
Flags 20971587
AffectedBy   4194320&256
EndMobile

#MOBILE
Vnum	21103
Level   1
Gold	26
Room	21184
Name     petro petshop owner~
Short	Petro, the petshop owner~
Long	Petro is cleaning up a few small messes.
~
Description Never resting for a moment, Petro is always on his toes watching over and
caring for the various animals he houses in his shop. He is usually seen,
with a few rags and a pale of water, cleaning up various messes left behind
by an animal or two.
~
HpManaMove   16 16 100 100 100 100
Position 12
Flags 268435459
AffectedBy   4194304&256
#OBJECT
Name         glowing potion remove curse~
ShortDescr   a glowing potion~
Description  A glowing potion sits here.~
ActionDesc   ~
Ovnum         21171
ExtraFlags   536870977&1024
Cost         1310
Values       31 275 133 -1 -1 -1 0 0 0 0 0 0 0 0 0
Spell 1      'remove curse'
Spell 2      'demonskin'
End

EndMobile

#MOBILE
Vnum	16036
Level   1
Gold	26
Room	16187
Name     fire elemental guardian~
Short	a guardian fire elemental~
Long	The guardian fire elemental is here fueling the great inferno.
~
Description Someone has abandoned a new mob here
~
HpManaMove   16 16 100 100 100 100
Position 12
Flags 67
EndMobile

#MOBILE
Vnum	16035
Level   30
Gold	43
Room	16175
Name     bandit groundskeeper~
Short	the groundskeeper~
Long	The old groundskeeper sits in his shack.
~
Description This old man must be the groundskeeper for the keep.  Despite his age and his
gnarled hands, he must still have the knack of gardening, because the grounds
are beautiful.
~
HpManaMove   942 942 100 100 100 100
Position 12
Flags 4194371
AffectedBy   32808
EndMobile

#MOBILE
Vnum	16032
Level   45
Gold	160
Room	16145
Name     trainer bandit strong warrior~
Short	the bandit trainer~
Long	This strong warrior practices with a long spear.
~
Description This man must be the trainer for the bandits.  He stands in the middle of the
practice room, and is going through various combat maneuvers with a long
spear.  He is quite impressive!
~
HpManaMove   2586 2586 100 100 100 100
Position 12
Flags 5243971
AffectedBy   32936
#OBJECT
Name         shirt padded leather~
ShortDescr   a padded armor shirt~
Description  A shirt crafted of leather pads lies here.~
ActionDesc   ~
Ovnum         16038
Cost         0
Values       7 7 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         spear long savage~
ShortDescr   a savage longspear~
Description  A very long spear lies in the dust.~
ActionDesc   ~
Ovnum         16036
Cost         0
Values       12 5 25 24 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	16034
Level   30
Gold	52
Room	16144
Name     bandit guard~
Short	a bandit guard~
Long	This bandit patrols the keep, attacking any intruders.
~
Description This bandit sure does look in better shape than the ones stuck out living in
the woods.  Her armor is in better condition, and she looks well fed.  Her job
is to stop any intruders from entering the grounds, and she's going doing a
pretty good job at it.
~
HpManaMove   1122 1122 100 100 100 100
Position 12
Flags 4194401
AffectedBy   32808
EndMobile

#MOBILE
Vnum	16034
Level   30
Gold	51
Room	16133
Name     bandit guard~
Short	a bandit guard~
Long	This bandit patrols the keep, attacking any intruders.
~
Description This bandit sure does look in better shape than the ones stuck out living in
the woods.  Her armor is in better condition, and she looks well fed.  Her job
is to stop any intruders from entering the grounds, and she's going doing a
pretty good job at it.
~
HpManaMove   1305 1305 100 100 100 100
Position 12
Flags 4194401
AffectedBy   32808
EndMobile

#MOBILE
Vnum	16034
Level   29
Gold	37
Room	16142
Name     bandit guard~
Short	a bandit guard~
Long	This bandit patrols the keep, attacking any intruders.
~
Description This bandit sure does look in better shape than the ones stuck out living in
the woods.  Her armor is in better condition, and she looks well fed.  Her job
is to stop any intruders from entering the grounds, and she's going doing a
pretty good job at it.
~
HpManaMove   973 973 100 100 100 100
Position 12
Flags 4194401
AffectedBy   32808
EndMobile

#MOBILE
Vnum	16034
Level   31
Gold	128
Room	16129
Name     bandit guard~
Short	a bandit guard~
Long	This bandit patrols the keep, attacking any intruders.
~
Description This bandit sure does look in better shape than the ones stuck out living in
the woods.  Her armor is in better condition, and she looks well fed.  Her job
is to stop any intruders from entering the grounds, and she's going doing a
pretty good job at it.
~
HpManaMove   1176 1176 100 100 70 70
Position 12
Flags 272629857
AffectedBy   33320
#OBJECT
Name         a fighting turquoise amulet~
ShortDescr   a fighting turquoise amulet~
Description  A fighting turquoise amulet lies here.~
ActionDesc   ~
Ovnum         29019
ExtraFlags   67&1024
Cost         2750
Values       0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Affect       -1 -1 9 69 512
Affect       -1 -1 2 4 0
Affect       -1 -1 -2 22 0
Affect       -1 -1 -30 14 0
End

#OBJECT
Name         chain mail chainmail tunic~
ShortDescr   a chainmail tunic~
Description  A fine chainmail tunic lies in a pile on the ground.~
ActionDesc   ~
Ovnum         16033
Cost         0
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	16034
Level   31
Gold	133
Room	16142
Name     bandit guard~
Short	a bandit guard~
Long	This bandit patrols the keep, attacking any intruders.
~
Description This bandit sure does look in better shape than the ones stuck out living in
the woods.  Her armor is in better condition, and she looks well fed.  Her job
is to stop any intruders from entering the grounds, and she's going doing a
pretty good job at it.
~
HpManaMove   1093 1093 100 100 100 100
Position 12
Flags 4194401
AffectedBy   32808
#OBJECT
Name         sword long longsword sharp~
ShortDescr   a sharp longsword~
Description  A well crafted longsword has been dropped here.
~
ActionDesc   ~
Ovnum         16032
Cost         0
Values       12 2 12 3 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	16033
Level   29
Gold	36
Room	16135
Name     bandit guard~
Short	a bandit guard~
Long	This bandit patrols the keep, attacking any intruders.
~
Description This bandit sure does look in better shape than the ones stuck out living in
the woods.  His armor is in better condition, and he looks well fed.  His job
is to stop any intruders from entering the grounds, and he's going doing a
pretty good job at it.
~
HpManaMove   855 855 100 100 100 100
Position 12
Flags 4194401
AffectedBy   32808
EndMobile

#MOBILE
Vnum	16033
Level   30
Gold	48
Room	16143
Name     bandit guard~
Short	a bandit guard~
Long	This bandit patrols the keep, attacking any intruders.
~
Description This bandit sure does look in better shape than the ones stuck out living in
the woods.  His armor is in better condition, and he looks well fed.  His job
is to stop any intruders from entering the grounds, and he's going doing a
pretty good job at it.
~
HpManaMove   1341 1341 100 100 100 100
Position 12
Flags 4194401
AffectedBy   32808
EndMobile

#MOBILE
Vnum	16033
Level   30
Gold	43
Room	16177
Name     bandit guard~
Short	a bandit guard~
Long	This bandit patrols the keep, attacking any intruders.
~
Description This bandit sure does look in better shape than the ones stuck out living in
the woods.  His armor is in better condition, and he looks well fed.  His job
is to stop any intruders from entering the grounds, and he's going doing a
pretty good job at it.
~
HpManaMove   1065 1065 100 100 100 100
Position 12
Flags 4194401
AffectedBy   32808
EndMobile

#MOBILE
Vnum	16033
Level   30
Gold	49
Room	16144
Name     bandit guard~
Short	a bandit guard~
Long	This bandit patrols the keep, attacking any intruders.
~
Description This bandit sure does look in better shape than the ones stuck out living in
the woods.  His armor is in better condition, and he looks well fed.  His job
is to stop any intruders from entering the grounds, and he's going doing a
pretty good job at it.
~
HpManaMove   984 984 100 100 100 100
Position 12
Flags 272629857
AffectedBy   32808
#OBJECT
Name         a pitted augmented chain set of vambraces~
ShortDescr   a pitted augmented chain set of vambraces~
Description  A pitted augmented chain set of vambraces lies here.~
ActionDesc   ~
Ovnum         29048
ExtraFlags   524288&1024
Weight       6
Cost         250
Values       12 9 0 0 0 0 0 0 0 0 0 0 0 0 0
End

#OBJECT
Name         chain mail chainmail tunic~
ShortDescr   a chainmail tunic~
Description  A fine chainmail tunic lies in a pile on the ground.~
ActionDesc   ~
Ovnum         16033
Cost         0
Values       14 14 0 0 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	16033
Level   30
Gold	50
Room	16145
Name     bandit guard~
Short	a bandit guard~
Long	This bandit patrols the keep, attacking any intruders.
~
Description This bandit sure does look in better shape than the ones stuck out living in
the woods.  His armor is in better condition, and he looks well fed.  His job
is to stop any intruders from entering the grounds, and he's going doing a
pretty good job at it.
~
HpManaMove   1043 1043 100 100 100 100
Position 12
Flags 4194401
AffectedBy   32808
#OBJECT
Name         sword long longsword sharp~
ShortDescr   a sharp longsword~
Description  A well crafted longsword has been dropped here.
~
ActionDesc   ~
Ovnum         16032
Cost         0
Values       12 2 12 3 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	16028
Level   19
Gold	29
Room	16143
Name     slave human~
Short	a human slave~
Long	This human slave sits in the corner and ignores you.
~
Description This poor slave, he sits in the corner with a faraway look in his eye.
Numerous scars and bruises cover his body, signs of very bad treatment.  He is
too far past caring to want to continue living.
~
HpManaMove   585 585 100 100 100 100
Position 12
Flags 4194371
#OBJECT
Name         manacles chains iron rusty rusted~
ShortDescr   a rusty set of manacles~
Description  A set of rusted manacles connected with chains sit here.~
ActionDesc   ~
Ovnum         16037
Cost         0
Values       4 4 0 0 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	16029
Level   21
Gold	29
Room	16143
Name     slave dwarf dwarven~
Short	a dwarven slave~
Long	This dwarven slave sits in the corner and ignores you.
~
Description This poor slave, he sits in the corner with a faraway look in his eye.
Numerous scars and bruises cover his body, signs of very bad treatment.  He is
too far past caring to want to continue living.
~
HpManaMove   623 623 100 100 100 100
Position 12
Flags 4194371
#OBJECT
Name         manacles chains iron rusty rusted~
ShortDescr   a rusty set of manacles~
Description  A set of rusted manacles connected with chains sit here.~
ActionDesc   ~
Ovnum         16037
Cost         0
Values       4 4 0 0 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	16030
Level   20
Gold	37
Room	16143
Name     slave kobold~
Short	a kobold slave~
Long	This kobold slave sits in the corner and ignores you.
~
Description This poor slave, he sits in the corner with a faraway look in his eye.
Numerous scars and bruises cover his body, signs of very bad treatment.  He is
too far past caring to want to continue living.
~
HpManaMove   504 504 100 100 100 100
Position 12
Flags 4194371
#OBJECT
Name         manacles chains iron rusty rusted~
ShortDescr   a rusty set of manacles~
Description  A set of rusted manacles connected with chains sit here.~
ActionDesc   ~
Ovnum         16037
Cost         0
Values       4 4 0 0 0 0 0 0 0 0 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	16031
Level   34
Gold	157
Room	16144
Name     lady mistress young bandit~
Short	the young mistress~
Long	This young lady lounges in the lord's bed, awaiting his return.
~
Description As you enter, this young woman gasps and covers herself up with the bedsheets.
 "You better leave now!" she screams.  "If the Boss catches you in here, he
will have your head!"
~
HpManaMove   1518 1518 100 100 100 100
Position 6
Flags 272629827
AffectedBy   168
#OBJECT
Name         a knight's copper pair of boots~
ShortDescr   a knight's copper pair of boots~
Description  A knight's copper pair of boots lies here.~
